Gene_1	Gene_2	dnds	dN	dS
p8.H7	p4.F9	0.1060	0.0219	0.2066
p8.H7	p4.E1	0.1060	0.0219	0.2066
p8.H7	p25.G10	0.0010	0.0001	0.1345
p8.H7	p26.G4	0.1392	0.0258	0.1850
p8.H7	p9.E5	0.1287	0.0258	0.2006
p8.H7	p2.H5	0.1060	0.0219	0.2066
p8.H7	p21.F12	0.0976	0.0220	0.2251
p8.H7	p6.H6	0.1060	0.0219	0.2066
p8.H7	p4.C10	0.1659	0.0297	0.1788
p8.H7	p6.D1	0.0010	0.0001	0.1345
p8.H7	p25.A2	0.1806	0.0259	0.1432
p8.H7	p7.E4	0.1561	0.0258	0.1651
p8.H7	p5.H11	0.0010	0.0002	0.1537
p8.H7	p8.A7	0.1060	0.0219	0.2066
p8.H7	p23.B2	0.1570	0.0258	0.1642
p23.B3	p11.H9	0.0010	0.0001	0.0793
p23.B3	p12.G7	0.0748	0.0216	0.2893
p23.B3	p23.H1	0.1321	0.0255	0.1931
p23.B3	p26.A2	0.1321	0.0255	0.1931
p23.B3	p26.E9	0.1321	0.0255	0.1931
p23.B3	p26.F2	0.1321	0.0255	0.1931
p23.B3	p2.B9	0.1321	0.0255	0.1931
p23.B3	p3.C8	0.1321	0.0255	0.1931
p23.B3	p6.G8	0.0010	0.0001	0.1166
p23.B3	p7.B1	0.1321	0.0255	0.1931
p23.B3	p25.G7	0.0800	0.0216	0.2696
p23.B3	p24.E1	0.0800	0.0216	0.2696
p23.B3	p5.F9	0.1321	0.0255	0.1931
p23.B3	p1.A9	0.1321	0.0255	0.1931
p23.B3	p3.F1	0.1193	0.0255	0.2139
p23.B3	p6.B2	0.1285	0.0254	0.1976
p23.B3	p24.H5	0.1177	0.0255	0.2162
p23.B3	p13.H12	0.1177	0.0255	0.2162
p23.B3	p26.E6	0.0800	0.0216	0.2696
p23.B3	p4.A6	0.0800	0.0216	0.2696
p23.B3	p23.C3	0.0800	0.0216	0.2696
p23.B3	p24.B8	0.1645	0.0255	0.1548
p23.B3	p22.G7	0.0010	0.0000	0.0386
p23.B3	p11.H6	0.1321	0.0255	0.1931
p23.B3	p26.B8	0.1321	0.0255	0.1931
p23.B3	p26.B10	0.0800	0.0216	0.2696
p23.B3	p4.G8	0.0800	0.0216	0.2696
p23.B3	p7.F10	0.0800	0.0216	0.2696
p23.B3	p23.A3	0.1177	0.0255	0.2162
p23.B3	p20.F12	0.0800	0.0216	0.2696
p23.B3	p4.F9	0.0800	0.0216	0.2696
p23.B3	p4.E1	0.0800	0.0216	0.2696
p23.B3	p25.G10	0.0010	0.0000	0.0193
p23.B3	p26.G4	0.1645	0.0255	0.1548
p23.B3	p9.E5	0.1177	0.0255	0.2162
p23.B3	p2.H5	0.0800	0.0216	0.2696
p23.B3	p21.F12	0.0748	0.0216	0.2893
p23.B3	p6.H6	0.0800	0.0216	0.2696
p23.B3	p4.C10	0.1517	0.0292	0.1927
p23.B3	p6.D1	0.0010	0.0000	0.0194
p23.B3	p25.A2	0.1285	0.0254	0.1976
p23.B3	p7.E4	0.1135	0.0253	0.2231
p23.B3	p8.A7	0.0800	0.0216	0.2696
p23.B3	p23.B2	0.1145	0.0253	0.2214
p23.B3	p8.H7	0.0010	0.0002	0.1537
p23.F9	p11.H9	0.0010	0.0001	0.0793
p23.F9	p12.G7	0.0748	0.0216	0.2893
p23.F9	p23.H1	0.1321	0.0255	0.1931
p23.F9	p26.A2	0.1321	0.0255	0.1931
p23.F9	p26.E9	0.1321	0.0255	0.1931
p23.F9	p26.F2	0.1321	0.0255	0.1931
p23.F9	p2.B9	0.1321	0.0255	0.1931
p23.F9	p3.C8	0.1321	0.0255	0.1931
p23.F9	p6.G8	0.0010	0.0001	0.1166
p23.F9	p7.B1	0.1321	0.0255	0.1931
p23.F9	p25.G7	0.0800	0.0216	0.2696
p23.F9	p24.E1	0.0800	0.0216	0.2696
p23.F9	p5.F9	0.1321	0.0255	0.1931
p23.F9	p1.A9	0.1321	0.0255	0.1931
p23.F9	p3.F1	0.1193	0.0255	0.2139
p23.F9	p6.B2	0.1285	0.0254	0.1976
p23.F9	p24.H5	0.1177	0.0255	0.2162
p23.F9	p13.H12	0.1177	0.0255	0.2162
p23.F9	p26.E6	0.0800	0.0216	0.2696
p23.F9	p4.A6	0.0800	0.0216	0.2696
p23.F9	p23.C3	0.0800	0.0216	0.2696
p23.F9	p24.B8	0.1645	0.0255	0.1548
p23.F9	p22.G7	0.0010	0.0000	0.0386
p23.F9	p11.H6	0.1321	0.0255	0.1931
p23.F9	p26.B8	0.1321	0.0255	0.1931
p23.F9	p26.B10	0.0800	0.0216	0.2696
p23.F9	p4.G8	0.0800	0.0216	0.2696
p23.F9	p7.F10	0.0800	0.0216	0.2696
p23.F9	p23.A3	0.1177	0.0255	0.2162
p23.F9	p20.F12	0.0800	0.0216	0.2696
p23.F9	p4.F9	0.0800	0.0216	0.2696
p23.F9	p4.E1	0.0800	0.0216	0.2696
p23.F9	p25.G10	0.0010	0.0000	0.0193
p23.F9	p26.G4	0.1645	0.0255	0.1548
p23.F9	p9.E5	0.1177	0.0255	0.2162
p23.F9	p2.H5	0.0800	0.0216	0.2696
p23.F9	p21.F12	0.0748	0.0216	0.2893
p23.F9	p6.H6	0.0800	0.0216	0.2696
p23.F9	p4.C10	0.1517	0.0292	0.1927
p23.F9	p6.D1	0.0010	0.0000	0.0193
p23.F9	p25.A2	0.1285	0.0254	0.1976
p23.F9	p7.E4	0.1135	0.0253	0.2231
p23.F9	p8.A7	0.0800	0.0216	0.2696
p23.F9	p23.B2	0.1145	0.0253	0.2214
p23.F9	p8.H7	0.0010	0.0002	0.1537
p27.D6	p11.H9	0.0010	0.0002	0.1745
p27.D6	p12.G7	0.1086	0.0220	0.2027
p27.D6	p23.H1	0.1638	0.0260	0.1586
p27.D6	p26.A2	0.1638	0.0260	0.1586
p27.D6	p26.E9	0.1638	0.0260	0.1586
p27.D6	p26.F2	0.1638	0.0260	0.1586
p27.D6	p26.G7	0.0010	0.0002	0.1732
p27.D6	p2.B9	0.1638	0.0260	0.1586
p27.D6	p3.C1	0.0010	0.0002	0.1732
p27.D6	p3.C8	0.1638	0.0260	0.1586
p27.D6	p6.G8	0.0010	0.0001	0.0898
p27.D6	p7.B1	0.1638	0.0260	0.1586
p27.D6	p25.G7	0.1190	0.0220	0.1845
p27.D6	p24.E1	0.1190	0.0220	0.1845
p27.D6	p5.F9	0.1638	0.0260	0.1586
p27.D6	p1.A9	0.1638	0.0260	0.1586
p27.D6	p3.F1	0.1463	0.0259	0.1774
p27.D6	p6.B2	0.2113	0.0259	0.1228
p27.D6	p24.H5	0.1444	0.0259	0.1792
p27.D6	p13.H12	0.1444	0.0259	0.1792
p27.D6	p26.E6	0.1190	0.0220	0.1845
p27.D6	p4.A6	0.1190	0.0220	0.1845
p27.D6	p23.C3	0.1190	0.0220	0.1845
p27.D6	p24.B8	0.1579	0.0258	0.1636
p27.D6	p11.G8	0.0010	0.0002	0.1732
p27.D6	p22.G7	0.0010	0.0002	0.1729
p27.D6	p11.H6	0.1638	0.0260	0.1586
p27.D6	p26.B8	0.1638	0.0260	0.1586
p27.D6	p26.B10	0.1190	0.0220	0.1845
p27.D6	p4.G8	0.1190	0.0220	0.1845
p27.D6	p7.F10	0.1190	0.0220	0.1845
p27.D6	p23.A3	0.1444	0.0259	0.1792
p27.D6	p20.F12	0.1190	0.0220	0.1845
p27.D6	p4.D2	0.0010	0.0002	0.1732
p27.D6	p4.F9	0.1190	0.0220	0.1845
p27.D6	p4.E1	0.1190	0.0220	0.1845
p27.D6	p25.G10	0.0010	0.0002	0.1538
p27.D6	p26.G4	0.1579	0.0258	0.1636
p27.D6	p9.E5	0.1444	0.0259	0.1792
p27.D6	p2.H5	0.1190	0.0220	0.1845
p27.D6	p21.F12	0.1086	0.0220	0.2027
p27.D6	p6.H6	0.1190	0.0220	0.1845
p27.D6	p4.C10	0.1882	0.0298	0.1581
p27.D6	p6.D1	0.0010	0.0002	0.1538
p27.D6	p25.A2	0.2113	0.0259	0.1228
p27.D6	p7.E4	0.1794	0.0258	0.1440
p27.D6	p5.H11	0.0010	0.0002	0.1732
p27.D6	p8.A7	0.1190	0.0220	0.1845
p27.D6	p23.B2	0.1806	0.0259	0.1432
p27.D6	p8.H7	0.0010	0.0000	0.0169
p27.D6	p23.B3	0.0010	0.0002	0.1732
p27.D6	p23.F9	0.0010	0.0002	0.1732
p25.F1	p11.H9	0.0963	0.0254	0.2637
p25.F1	p12.G7	0.0607	0.0072	0.1191
p25.F1	p23.H1	0.0010	0.0000	0.0156
p25.F1	p26.A2	0.0010	0.0000	0.0158
p25.F1	p26.E9	0.0010	0.0000	0.0158
p25.F1	p26.F2	0.0010	0.0000	0.0158
p25.F1	p26.G7	0.1177	0.0255	0.2162
p25.F1	p2.B9	0.0010	0.0000	0.0156
p25.F1	p3.C1	0.1177	0.0255	0.2162
p25.F1	p3.C8	0.0010	0.0000	0.0158
p25.F1	p6.G8	0.1234	0.0256	0.2078
p25.F1	p7.B1	0.0010	0.0000	0.0156
p25.F1	p25.G7	0.0351	0.0036	0.1023
p25.F1	p24.E1	0.0351	0.0036	0.1023
p25.F1	p5.F9	0.0010	0.0000	0.0156
p25.F1	p1.A9	0.0010	0.0000	0.0158
p25.F1	p3.F1	0.0010	0.0000	0.0317
p25.F1	p6.B2	0.0010	0.0000	0.0489
p25.F1	p26.E6	0.0351	0.0036	0.1023
p25.F1	p4.A6	0.0351	0.0036	0.1023
p25.F1	p23.C3	0.0351	0.0036	0.1023
p25.F1	p24.B8	0.0010	0.0001	0.0840
p25.F1	p11.G8	0.1177	0.0255	0.2162
p25.F1	p22.G7	0.0978	0.0254	0.2603
p25.F1	p11.H6	0.0010	0.0000	0.0156
p25.F1	p26.B8	0.0010	0.0000	0.0156
p25.F1	p26.B10	0.0351	0.0036	0.1023
p25.F1	p4.G8	0.0351	0.0036	0.1023
p25.F1	p7.F10	0.0351	0.0036	0.1023
p25.F1	p20.F12	0.0351	0.0036	0.1023
p25.F1	p4.D2	0.1177	0.0255	0.2162
p25.F1	p4.F9	0.0351	0.0036	0.1023
p25.F1	p4.E1	0.0351	0.0036	0.1023
p25.F1	p25.G10	0.1057	0.0254	0.2402
p25.F1	p26.G4	0.0010	0.0001	0.0838
p25.F1	p2.H5	0.0351	0.0036	0.1023
p25.F1	p21.F12	0.0607	0.0072	0.1191
p25.F1	p6.H6	0.0351	0.0036	0.1023
p25.F1	p4.C10	0.2273	0.0036	0.0159
p25.F1	p6.D1	0.1057	0.0254	0.2402
p25.F1	p25.A2	0.0010	0.0000	0.0489
p25.F1	p7.E4	0.0010	0.0001	0.0664
p25.F1	p5.H11	0.1177	0.0255	0.2162
p25.F1	p8.A7	0.0351	0.0036	0.1023
p25.F1	p23.B2	0.0010	0.0000	0.0326
p25.F1	p8.H7	0.1287	0.0258	0.2006
p25.F1	p23.B3	0.1177	0.0255	0.2162
p25.F1	p23.F9	0.1177	0.0255	0.2162
p25.F1	p27.D6	0.1444	0.0259	0.1792
p4.H9	p11.H9	0.0010	0.0001	0.0793
p4.H9	p12.G7	0.0748	0.0216	0.2893
p4.H9	p23.H1	0.1321	0.0255	0.1931
p4.H9	p26.A2	0.1321	0.0255	0.1931
p4.H9	p26.E9	0.1321	0.0255	0.1931
p4.H9	p26.F2	0.1321	0.0255	0.1931
p4.H9	p2.B9	0.1321	0.0255	0.1931
p4.H9	p3.C8	0.1321	0.0255	0.1931
p4.H9	p6.G8	0.0010	0.0001	0.1166
p4.H9	p7.B1	0.1321	0.0255	0.1931
p4.H9	p25.G7	0.0800	0.0216	0.2696
p4.H9	p24.E1	0.0800	0.0216	0.2696
p4.H9	p5.F9	0.1321	0.0255	0.1931
p4.H9	p1.A9	0.1321	0.0255	0.1931
p4.H9	p3.F1	0.1193	0.0255	0.2139
p4.H9	p6.B2	0.1285	0.0254	0.1976
p4.H9	p24.H5	0.1177	0.0255	0.2162
p4.H9	p13.H12	0.1177	0.0255	0.2162
p4.H9	p26.E6	0.0800	0.0216	0.2696
p4.H9	p4.A6	0.0800	0.0216	0.2696
p4.H9	p23.C3	0.0800	0.0216	0.2696
p4.H9	p24.B8	0.1645	0.0255	0.1548
p4.H9	p22.G7	0.0010	0.0000	0.0387
p4.H9	p11.H6	0.1321	0.0255	0.1931
p4.H9	p26.B8	0.1321	0.0255	0.1931
p4.H9	p26.B10	0.0800	0.0216	0.2696
p4.H9	p4.G8	0.0800	0.0216	0.2696
p4.H9	p7.F10	0.0800	0.0216	0.2696
p4.H9	p23.A3	0.1177	0.0255	0.2162
p4.H9	p20.F12	0.0800	0.0216	0.2696
p4.H9	p4.F9	0.0800	0.0216	0.2696
p4.H9	p4.E1	0.0800	0.0216	0.2696
p4.H9	p25.G10	0.0010	0.0000	0.0193
p4.H9	p26.G4	0.1645	0.0255	0.1548
p4.H9	p9.E5	0.1177	0.0255	0.2162
p4.H9	p2.H5	0.0800	0.0216	0.2696
p4.H9	p21.F12	0.0748	0.0216	0.2893
p4.H9	p6.H6	0.0800	0.0216	0.2696
p4.H9	p4.C10	0.1517	0.0292	0.1927
p4.H9	p6.D1	0.0010	0.0000	0.0194
p4.H9	p25.A2	0.1285	0.0254	0.1976
p4.H9	p7.E4	0.1135	0.0253	0.2231
p4.H9	p8.A7	0.0800	0.0216	0.2696
p4.H9	p23.B2	0.1145	0.0253	0.2214
p4.H9	p8.H7	0.0010	0.0002	0.1537
p4.H9	p27.D6	0.0010	0.0002	0.1732
p4.H9	p25.F1	0.1177	0.0255	0.2162
p6.B8	p11.H9	0.1064	0.0255	0.2392
p6.B8	p12.G7	0.0530	0.0072	0.1364
p6.B8	p26.G7	0.1321	0.0255	0.1931
p6.B8	p3.C1	0.1321	0.0255	0.1931
p6.B8	p6.G8	0.1385	0.0257	0.1856
p6.B8	p25.G7	0.0300	0.0036	0.1196
p6.B8	p24.E1	0.0300	0.0036	0.1196
p6.B8	p3.F1	0.0010	0.0000	0.0157
p6.B8	p6.B2	0.0010	0.0000	0.0322
p6.B8	p24.H5	0.0010	0.0000	0.0156
p6.B8	p13.H12	0.0010	0.0000	0.0158
p6.B8	p26.E6	0.0300	0.0036	0.1196
p6.B8	p4.A6	0.0300	0.0036	0.1196
p6.B8	p23.C3	0.0300	0.0036	0.1196
p6.B8	p24.B8	0.0010	0.0001	0.0663
p6.B8	p11.G8	0.1321	0.0255	0.1931
p6.B8	p22.G7	0.1081	0.0255	0.2360
p6.B8	p26.B10	0.0300	0.0036	0.1196
p6.B8	p4.G8	0.0300	0.0036	0.1196
p6.B8	p7.F10	0.0300	0.0036	0.1196
p6.B8	p23.A3	0.0010	0.0000	0.0158
p6.B8	p20.F12	0.0300	0.0036	0.1196
p6.B8	p4.D2	0.1321	0.0255	0.1931
p6.B8	p4.F9	0.0300	0.0036	0.1196
p6.B8	p4.E1	0.0300	0.0036	0.1196
p6.B8	p25.G10	0.1177	0.0255	0.2163
p6.B8	p26.G4	0.0010	0.0001	0.0663
p6.B8	p9.E5	0.0010	0.0000	0.0157
p6.B8	p2.H5	0.0300	0.0036	0.1196
p6.B8	p21.F12	0.0530	0.0072	0.1364
p6.B8	p6.H6	0.0300	0.0036	0.1196
p6.B8	p6.D1	0.1177	0.0255	0.2163
p6.B8	p25.A2	0.0010	0.0000	0.0322
p6.B8	p7.E4	0.0010	0.0000	0.0482
p6.B8	p5.H11	0.1321	0.0255	0.1931
p6.B8	p8.A7	0.0300	0.0036	0.1196
p6.B8	p23.B2	0.0010	0.0000	0.0489
p6.B8	p8.H7	0.1444	0.0259	0.1792
p6.B8	p23.B3	0.1321	0.0255	0.1931
p6.B8	p23.F9	0.1321	0.0255	0.1931
p6.B8	p27.D6	0.1638	0.0260	0.1586
p6.B8	p25.F1	0.0010	0.0000	0.0158
p6.B8	p4.H9	0.1321	0.0255	0.1931
p11.G10	p11.H9	0.0838	0.0252	0.3014
p11.G10	p12.G7	0.0505	0.0072	0.1424
p11.G10	p23.H1	0.0010	0.0001	0.0668
p11.G10	p26.A2	0.0010	0.0001	0.0668
p11.G10	p26.E9	0.0010	0.0001	0.0668
p11.G10	p26.F2	0.0010	0.0001	0.0666
p11.G10	p26.G7	0.1012	0.0253	0.2499
p11.G10	p2.B9	0.0010	0.0001	0.0668
p11.G10	p3.C1	0.1012	0.0253	0.2499
p11.G10	p3.C8	0.0010	0.0001	0.0668
p11.G10	p6.G8	0.1306	0.0255	0.1953
p11.G10	p7.B1	0.0010	0.0001	0.0668
p11.G10	p25.G7	0.0286	0.0036	0.1248
p11.G10	p24.E1	0.0286	0.0036	0.1248
p11.G10	p5.F9	0.0010	0.0001	0.0668
p11.G10	p1.A9	0.0010	0.0001	0.0668
p11.G10	p3.F1	0.0010	0.0001	0.0838
p11.G10	p6.B2	0.0010	0.0000	0.0336
p11.G10	p24.H5	0.0010	0.0001	0.0846
p11.G10	p13.H12	0.0010	0.0001	0.0846
p11.G10	p26.E6	0.0286	0.0036	0.1248
p11.G10	p4.A6	0.0286	0.0036	0.1248
p11.G10	p23.C3	0.0286	0.0036	0.1248
p11.G10	p24.B8	0.0010	0.0001	0.1051
p11.G10	p11.G8	0.1012	0.0253	0.2499
p11.G10	p22.G7	0.0850	0.0253	0.2974
p11.G10	p11.H6	0.0010	0.0001	0.0668
p11.G10	p26.B8	0.0010	0.0001	0.0668
p11.G10	p26.B10	0.0286	0.0036	0.1248
p11.G10	p4.G8	0.0286	0.0036	0.1248
p11.G10	p7.F10	0.0286	0.0036	0.1248
p11.G10	p23.A3	0.0010	0.0001	0.0846
p11.G10	p20.F12	0.0286	0.0036	0.1248
p11.G10	p4.D2	0.1012	0.0253	0.2499
p11.G10	p4.F9	0.0286	0.0036	0.1248
p11.G10	p4.E1	0.0286	0.0036	0.1248
p11.G10	p25.G10	0.0913	0.0252	0.2762
p11.G10	p26.G4	0.0010	0.0001	0.1051
p11.G10	p9.E5	0.0010	0.0001	0.0846
p11.G10	p2.H5	0.0286	0.0036	0.1248
p11.G10	p21.F12	0.0505	0.0072	0.1424
p11.G10	p6.H6	0.0286	0.0036	0.1248
p11.G10	p4.C10	0.0535	0.0036	0.0671
p11.G10	p6.D1	0.0913	0.0252	0.2762
p11.G10	p25.A2	0.0010	0.0000	0.0327
p11.G10	p7.E4	0.0010	0.0000	0.0163
p11.G10	p5.H11	0.1012	0.0253	0.2499
p11.G10	p8.A7	0.0286	0.0036	0.1248
p11.G10	p23.B2	0.0010	0.0000	0.0493
p11.G10	p8.H7	0.1365	0.0257	0.1882
p11.G10	p23.B3	0.1012	0.0253	0.2499
p11.G10	p23.F9	0.1012	0.0253	0.2499
p11.G10	p27.D6	0.1549	0.0258	0.1662
p11.G10	p25.F1	0.0010	0.0001	0.0846
p11.G10	p4.H9	0.1012	0.0253	0.2499
p11.G10	p6.B8	0.0010	0.0001	0.0668
p26.A10	p11.H9	0.0010	0.0001	0.0790
p26.A10	p12.G7	0.0642	0.0216	0.3371
p26.A10	p23.H1	0.1081	0.0255	0.2360
p26.A10	p26.A2	0.1081	0.0255	0.2360
p26.A10	p26.E9	0.1081	0.0255	0.2360
p26.A10	p26.F2	0.1081	0.0255	0.2360
p26.A10	p26.G7	0.0010	0.0000	0.0386
p26.A10	p2.B9	0.1081	0.0255	0.2360
p26.A10	p3.C1	0.0010	0.0000	0.0388
p26.A10	p3.C8	0.1081	0.0255	0.2360
p26.A10	p6.G8	0.0010	0.0001	0.1163
p26.A10	p7.B1	0.1081	0.0255	0.2360
p26.A10	p25.G7	0.0680	0.0216	0.3170
p26.A10	p24.E1	0.0680	0.0216	0.3170
p26.A10	p5.F9	0.1081	0.0255	0.2360
p26.A10	p1.A9	0.1081	0.0255	0.2360
p26.A10	p3.F1	0.0991	0.0255	0.2572
p26.A10	p6.B2	0.1051	0.0254	0.2417
p26.A10	p24.H5	0.0978	0.0254	0.2603
p26.A10	p13.H12	0.0978	0.0254	0.2603
p26.A10	p26.E6	0.0680	0.0216	0.3170
p26.A10	p4.A6	0.0680	0.0216	0.3170
p26.A10	p23.C3	0.0680	0.0216	0.3170
p26.A10	p24.B8	0.1289	0.0254	0.1973
p26.A10	p11.G8	0.0010	0.0000	0.0386
p26.A10	p11.H6	0.1081	0.0255	0.2360
p26.A10	p26.B8	0.1081	0.0255	0.2360
p26.A10	p26.B10	0.0680	0.0216	0.3170
p26.A10	p4.G8	0.0680	0.0216	0.3170
p26.A10	p7.F10	0.0680	0.0216	0.3170
p26.A10	p23.A3	0.0978	0.0254	0.2603
p26.A10	p20.F12	0.0680	0.0216	0.3170
p26.A10	p4.D2	0.0010	0.0000	0.0386
p26.A10	p4.F9	0.0680	0.0216	0.3170
p26.A10	p4.E1	0.0680	0.0216	0.3170
p26.A10	p25.G10	0.0010	0.0000	0.0193
p26.A10	p26.G4	0.1289	0.0254	0.1973
p26.A10	p9.E5	0.0978	0.0254	0.2603
p26.A10	p2.H5	0.0680	0.0216	0.3170
p26.A10	p21.F12	0.0642	0.0216	0.3371
p26.A10	p6.H6	0.0680	0.0216	0.3170
p26.A10	p4.C10	0.1240	0.0292	0.2356
p26.A10	p6.D1	0.0010	0.0000	0.0193
p26.A10	p25.A2	0.1051	0.0254	0.2417
p26.A10	p7.E4	0.0942	0.0253	0.2687
p26.A10	p5.H11	0.0010	0.0000	0.0386
p26.A10	p8.A7	0.0680	0.0216	0.3170
p26.A10	p23.B2	0.0950	0.0253	0.2667
p26.A10	p8.H7	0.0010	0.0002	0.1535
p26.A10	p23.B3	0.0010	0.0000	0.0386
p26.A10	p23.F9	0.0010	0.0000	0.0386
p26.A10	p27.D6	0.0010	0.0002	0.1729
p26.A10	p25.F1	0.0978	0.0254	0.2603
p26.A10	p4.H9	0.0010	0.0000	0.0387
p26.A10	p6.B8	0.1081	0.0255	0.2360
p26.A10	p11.G10	0.0850	0.0253	0.2974
p20.D2	p11.H9	0.0010	0.0002	0.1745
p20.D2	p12.G7	0.1086	0.0220	0.2027
p20.D2	p23.H1	0.1638	0.0260	0.1586
p20.D2	p26.A2	0.1638	0.0260	0.1586
p20.D2	p26.E9	0.1638	0.0260	0.1586
p20.D2	p26.F2	0.1638	0.0260	0.1586
p20.D2	p26.G7	0.0010	0.0002	0.1732
p20.D2	p2.B9	0.1638	0.0260	0.1586
p20.D2	p3.C1	0.0010	0.0002	0.1732
p20.D2	p3.C8	0.1638	0.0260	0.1586
p20.D2	p6.G8	0.0010	0.0001	0.0898
p20.D2	p7.B1	0.1638	0.0260	0.1586
p20.D2	p25.G7	0.1190	0.0220	0.1845
p20.D2	p24.E1	0.1190	0.0220	0.1845
p20.D2	p5.F9	0.1638	0.0260	0.1586
p20.D2	p1.A9	0.1638	0.0260	0.1586
p20.D2	p3.F1	0.1463	0.0259	0.1774
p20.D2	p6.B2	0.2113	0.0259	0.1228
p20.D2	p24.H5	0.1444	0.0259	0.1792
p20.D2	p13.H12	0.1444	0.0259	0.1792
p20.D2	p26.E6	0.1190	0.0220	0.1845
p20.D2	p4.A6	0.1190	0.0220	0.1845
p20.D2	p23.C3	0.1190	0.0220	0.1845
p20.D2	p24.B8	0.1579	0.0258	0.1636
p20.D2	p11.G8	0.0010	0.0002	0.1732
p20.D2	p22.G7	0.0010	0.0002	0.1729
p20.D2	p11.H6	0.1638	0.0260	0.1586
p20.D2	p26.B8	0.1638	0.0260	0.1586
p20.D2	p26.B10	0.1190	0.0220	0.1845
p20.D2	p4.G8	0.1190	0.0220	0.1845
p20.D2	p7.F10	0.1190	0.0220	0.1845
p20.D2	p23.A3	0.1444	0.0259	0.1792
p20.D2	p20.F12	0.1190	0.0220	0.1845
p20.D2	p4.D2	0.0010	0.0002	0.1732
p20.D2	p4.F9	0.1190	0.0220	0.1845
p20.D2	p4.E1	0.1190	0.0220	0.1845
p20.D2	p25.G10	0.0010	0.0002	0.1538
p20.D2	p26.G4	0.1579	0.0258	0.1636
p20.D2	p9.E5	0.1444	0.0259	0.1792
p20.D2	p2.H5	0.1190	0.0220	0.1845
p20.D2	p21.F12	0.1086	0.0220	0.2027
p20.D2	p6.H6	0.1190	0.0220	0.1845
p20.D2	p4.C10	0.1882	0.0298	0.1581
p20.D2	p6.D1	0.0010	0.0002	0.1538
p20.D2	p25.A2	0.2113	0.0259	0.1228
p20.D2	p7.E4	0.1794	0.0258	0.1440
p20.D2	p5.H11	0.0010	0.0002	0.1732
p20.D2	p8.A7	0.1190	0.0220	0.1845
p20.D2	p23.B2	0.1806	0.0259	0.1432
p20.D2	p8.H7	0.0010	0.0000	0.0169
p20.D2	p23.B3	0.0010	0.0002	0.1732
p20.D2	p23.F9	0.0010	0.0002	0.1732
p20.D2	p25.F1	0.1444	0.0259	0.1792
p20.D2	p4.H9	0.0010	0.0002	0.1732
p20.D2	p6.B8	0.1638	0.0260	0.1586
p20.D2	p11.G10	0.1549	0.0258	0.1662
p20.D2	p26.A10	0.0010	0.0002	0.1729
p5.A9	p11.H9	0.0010	0.0002	0.1749
p5.A9	p12.G7	0.0751	0.0219	0.2918
p5.A9	p23.H1	0.1066	0.0258	0.2420
p5.A9	p26.A2	0.1066	0.0258	0.2420
p5.A9	p26.E9	0.1066	0.0258	0.2420
p5.A9	p26.F2	0.1066	0.0258	0.2420
p5.A9	p26.G7	0.0010	0.0002	0.1736
p5.A9	p2.B9	0.1066	0.0258	0.2420
p5.A9	p3.C1	0.0010	0.0002	0.1736
p5.A9	p3.C8	0.1066	0.0258	0.2420
p5.A9	p6.G8	0.0010	0.0001	0.0528
p5.A9	p7.B1	0.1066	0.0258	0.2420
p5.A9	p25.G7	0.0801	0.0219	0.2728
p5.A9	p24.E1	0.0801	0.0219	0.2728
p5.A9	p5.F9	0.1066	0.0258	0.2420
p5.A9	p1.A9	0.1066	0.0258	0.2420
p5.A9	p3.F1	0.0985	0.0258	0.2622
p5.A9	p6.B2	0.1256	0.0257	0.2049
p5.A9	p24.H5	0.0972	0.0258	0.2651
p5.A9	p13.H12	0.0972	0.0258	0.2651
p5.A9	p26.E6	0.0801	0.0219	0.2728
p5.A9	p4.A6	0.0801	0.0219	0.2728
p5.A9	p23.C3	0.0801	0.0219	0.2728
p5.A9	p24.B8	0.1256	0.0257	0.2050
p5.A9	p11.G8	0.0010	0.0002	0.1736
p5.A9	p22.G7	0.0010	0.0002	0.1732
p5.A9	p11.H6	0.1066	0.0258	0.2420
p5.A9	p26.B8	0.1066	0.0258	0.2420
p5.A9	p26.B10	0.0801	0.0219	0.2728
p5.A9	p4.G8	0.0801	0.0219	0.2728
p5.A9	p7.F10	0.0801	0.0219	0.2728
p5.A9	p23.A3	0.0972	0.0258	0.2651
p5.A9	p20.F12	0.0801	0.0219	0.2728
p5.A9	p4.D2	0.0010	0.0002	0.1736
p5.A9	p4.F9	0.0801	0.0219	0.2728
p5.A9	p4.E1	0.0801	0.0219	0.2728
p5.A9	p25.G10	0.0010	0.0002	0.1542
p5.A9	p26.G4	0.1256	0.0257	0.2050
p5.A9	p9.E5	0.0972	0.0258	0.2651
p5.A9	p2.H5	0.0801	0.0219	0.2728
p5.A9	p21.F12	0.0751	0.0219	0.2918
p5.A9	p6.H6	0.0801	0.0219	0.2728
p5.A9	p4.C10	0.1224	0.0296	0.2415
p5.A9	p6.D1	0.0010	0.0002	0.1542
p5.A9	p25.A2	0.1256	0.0257	0.2049
p5.A9	p7.E4	0.1122	0.0257	0.2288
p5.A9	p5.H11	0.0010	0.0002	0.1729
p5.A9	p8.A7	0.0801	0.0219	0.2728
p5.A9	p23.B2	0.1129	0.0257	0.2274
p5.A9	p8.H7	0.0010	0.0001	0.0879
p5.A9	p23.B3	0.0010	0.0002	0.1736
p5.A9	p23.F9	0.0010	0.0002	0.1736
