Gene_1	Gene_2	dnds	dN	dS
p8.H7	p26.F2	0.1711	0.1382	0.8077
p8.H7	p26.G7	0.1850	0.1348	0.7287
p8.H7	p2.B9	0.1637	0.1348	0.8235
p8.H7	p3.C1	0.1850	0.1348	0.7287
p8.H7	p3.C8	0.1637	0.1348	0.8235
p8.H7	p6.G8	0.2960	0.0385	0.1300
p8.H7	p7.B1	0.1121	0.1899	1.6938
p8.H7	p25.G7	0.1783	0.1381	0.7749
p8.H7	p24.E1	0.1779	0.1380	0.7757
p8.H7	p5.F9	0.1637	0.1348	0.8235
p8.H7	p1.A9	0.1725	0.1383	0.8016
p8.H7	p3.F1	0.1784	0.1347	0.7550
p8.H7	p6.B2	0.1121	0.1899	1.6938
p8.H7	p24.H5	0.1121	0.1899	1.6938
p8.H7	p13.H12	0.1785	0.1347	0.7547
p8.H7	p26.E6	0.1783	0.1381	0.7749
p8.H7	p4.A6	0.1779	0.1380	0.7757
p8.H7	p23.C3	0.1850	0.1348	0.7287
p8.H7	p24.B8	0.1908	0.1386	0.7262
p8.H7	p11.G8	0.1887	0.1382	0.7322
p8.H7	p22.G7	0.1850	0.1348	0.7287
p8.H7	p11.H6	0.1121	0.1899	1.6938
p8.H7	p26.B8	0.1185	0.1899	1.6034
p8.H7	p26.B10	0.1783	0.1381	0.7749
p8.H7	p4.G8	0.1071	0.1893	1.7677
p8.H7	p7.F10	0.1071	0.1893	1.7677
p8.H7	p23.A3	0.2726	0.0354	0.1300
p8.H7	p20.F12	0.1071	0.1893	1.7677
p8.H7	p4.D2	0.1887	0.1382	0.7322
p8.H7	p4.F9	0.1071	0.1893	1.7677
p8.H7	p4.E1	0.1783	0.1381	0.7749
p8.H7	p25.G10	0.1887	0.1382	0.7322
p8.H7	p26.G4	0.1035	0.1894	1.8291
p8.H7	p9.E5	0.1785	0.1347	0.7547
p8.H7	p2.H5	0.1043	0.1857	1.7797
p8.H7	p21.F12	0.1651	0.1392	0.8430
p8.H7	p6.H6	0.1043	0.1857	1.7797
p8.H7	p4.C10	0.1637	0.1348	0.8235
p8.H7	p6.D1	0.1850	0.1348	0.7287
p8.H7	p25.A2	0.1649	0.1414	0.8576
p8.H7	p7.E4	0.1784	0.1347	0.7550
p8.H7	p5.H11	0.1887	0.0087	0.0459
p8.H7	p8.A7	0.1121	0.1980	1.7669
p23.B3	p11.H9	0.1771	0.1322	0.7465
p23.B3	p23.H1	0.1165	0.0056	0.0485
p23.B3	p26.A2	0.1746	0.0085	0.0486
p23.B3	p26.E9	0.1518	0.0113	0.0746
p23.B3	p26.F2	0.1746	0.0085	0.0486
p23.B3	p2.B9	0.1165	0.0056	0.0485
p23.B3	p3.C8	0.1165	0.0056	0.0485
p23.B3	p6.G8	0.1810	0.1358	0.7504
p23.B3	p7.B1	0.1440	0.1568	1.0889
p23.B3	p25.G7	0.1779	0.0028	0.0158
p23.B3	p24.E1	0.1184	0.0028	0.0238
p23.B3	p5.F9	0.1165	0.0056	0.0485
p23.B3	p1.A9	0.2104	0.0085	0.0403
p23.B3	p6.B2	0.1440	0.1568	1.0889
p23.B3	p24.H5	0.1440	0.1568	1.0889
p23.B3	p26.E6	0.1779	0.0028	0.0158
p23.B3	p4.A6	0.1184	0.0028	0.0238
p23.B3	p11.H6	0.1440	0.1568	1.0889
p23.B3	p26.B8	0.1490	0.1568	1.0523
p23.B3	p26.B10	0.1779	0.0028	0.0158
p23.B3	p4.G8	0.1571	0.1565	0.9963
p23.B3	p7.F10	0.1571	0.1565	0.9963
p23.B3	p23.A3	0.1771	0.1322	0.7465
p23.B3	p20.F12	0.1571	0.1565	0.9963
p23.B3	p4.F9	0.1571	0.1565	0.9963
p23.B3	p4.E1	0.1779	0.0028	0.0158
p23.B3	p26.G4	0.1431	0.1564	1.0925
p23.B3	p2.H5	0.1428	0.1528	1.0703
p23.B3	p21.F12	0.2448	0.0289	0.1181
p23.B3	p6.H6	0.1428	0.1528	1.0703
p23.B3	p4.C10	0.1165	0.0056	0.0485
p23.B3	p25.A2	0.1520	0.0113	0.0745
p23.B3	p5.H11	0.1917	0.1248	0.6511
p23.B3	p8.A7	0.1749	0.1676	0.9579
p23.B3	p23.B2	0.1757	0.1317	0.7493
p23.B3	p8.H7	0.1850	0.1348	0.7287
p23.F9	p11.H9	0.1429	0.1366	0.9565
p23.F9	p12.G7	0.2190	0.0319	0.1459
p23.F9	p23.H1	0.3508	0.0349	0.0995
p23.F9	p26.A2	0.3795	0.0379	0.0998
p23.F9	p26.E9	0.2725	0.0348	0.1277
p23.F9	p26.F2	0.3795	0.0379	0.0998
p23.F9	p26.G7	0.2347	0.0320	0.1362
p23.F9	p2.B9	0.3508	0.0349	0.0995
p23.F9	p3.C1	0.2347	0.0320	0.1362
p23.F9	p3.C8	0.3508	0.0349	0.0995
p23.F9	p6.G8	0.1508	0.1404	0.9308
p23.F9	p7.B1	0.1622	0.1578	0.9735
p23.F9	p25.G7	0.2111	0.0290	0.1372
p23.F9	p24.E1	0.1980	0.0290	0.1464
p23.F9	p5.F9	0.3508	0.0349	0.0995
p23.F9	p1.A9	0.2943	0.0319	0.1084
p23.F9	p3.F1	0.2190	0.0319	0.1459
p23.F9	p6.B2	0.1622	0.1578	0.9735
p23.F9	p24.H5	0.1622	0.1578	0.9735
p23.F9	p13.H12	0.2191	0.0320	0.1458
p23.F9	p26.E6	0.2111	0.0290	0.1372
p23.F9	p4.A6	0.1980	0.0290	0.1464
p23.F9	p23.C3	0.2347	0.0320	0.1362
p23.F9	p24.B8	0.2574	0.0350	0.1360
p23.F9	p11.G8	0.2117	0.0290	0.1368
p23.F9	p22.G7	0.2347	0.0320	0.1362
p23.F9	p11.H6	0.1622	0.1578	0.9735
p23.F9	p26.B8	0.1678	0.1579	0.9409
p23.F9	p26.B10	0.2111	0.0290	0.1372
p23.F9	p4.G8	0.1656	0.1574	0.9509
p23.F9	p7.F10	0.1656	0.1574	0.9509
p23.F9	p23.A3	0.1429	0.1366	0.9565
p23.F9	p20.F12	0.1656	0.1574	0.9509
p23.F9	p4.D2	0.2117	0.0290	0.1368
p23.F9	p4.F9	0.1656	0.1574	0.9509
p23.F9	p4.E1	0.2111	0.0290	0.1372
p23.F9	p25.G10	0.2117	0.0290	0.1368
p23.F9	p26.G4	0.1528	0.1574	1.0297
p23.F9	p9.E5	0.2191	0.0320	0.1458
p23.F9	p2.H5	0.1514	0.1538	1.0154
p23.F9	p21.F12	0.1829	0.0028	0.0155
p23.F9	p6.H6	0.1514	0.1538	1.0154
p23.F9	p4.C10	0.3508	0.0349	0.0995
p23.F9	p6.D1	0.2347	0.0320	0.1362
p23.F9	p25.A2	0.2388	0.0349	0.1460
p23.F9	p7.E4	0.2190	0.0319	0.1459
p23.F9	p5.H11	0.1411	0.1326	0.9400
p23.F9	p8.A7	0.1857	0.1686	0.9081
p23.F9	p23.B2	0.1676	0.1398	0.8341
p23.F9	p8.H7	0.1645	0.1429	0.8691
p23.F9	p23.B3	0.2347	0.0320	0.1362
p27.D6	p11.H9	0.0968	0.1884	1.9472
p27.D6	p12.G7	0.1493	0.1524	1.0210
p27.D6	p23.H1	0.1583	0.1489	0.9406
p27.D6	p26.A2	0.1613	0.1523	0.9443
p27.D6	p26.E9	0.1454	0.1483	1.0195
p27.D6	p26.F2	0.1613	0.1523	0.9443
p27.D6	p26.G7	0.1559	0.1527	0.9791
p27.D6	p2.B9	0.1583	0.1489	0.9406
p27.D6	p3.C1	0.1559	0.1527	0.9791
p27.D6	p3.C8	0.1583	0.1489	0.9406
p27.D6	p6.G8	0.1028	0.1924	1.8713
p27.D6	p7.B1	0.0334	0.0028	0.0838
p27.D6	p25.G7	0.1515	0.1488	0.9822
p27.D6	p24.E1	0.1468	0.1489	1.0140
p27.D6	p5.F9	0.1583	0.1489	0.9406
p27.D6	p1.A9	0.1488	0.1452	0.9758
p27.D6	p3.F1	0.1493	0.1524	1.0210
p27.D6	p6.B2	0.0334	0.0028	0.0838
p27.D6	p24.H5	0.0334	0.0028	0.0838
p27.D6	p13.H12	0.1500	0.1526	1.0174
p27.D6	p26.E6	0.1515	0.1488	0.9822
p27.D6	p4.A6	0.1468	0.1489	1.0140
p27.D6	p23.C3	0.1559	0.1527	0.9791
p27.D6	p24.B8	0.1605	0.1563	0.9740
p27.D6	p11.G8	0.1506	0.1488	0.9882
p27.D6	p22.G7	0.1559	0.1527	0.9791
p27.D6	p11.H6	0.0334	0.0028	0.0838
p27.D6	p26.B8	0.0372	0.0028	0.0752
p27.D6	p26.B10	0.1515	0.1488	0.9822
p27.D6	p4.G8	0.0851	0.0028	0.0328
p27.D6	p7.F10	0.0851	0.0028	0.0328
p27.D6	p23.A3	0.0968	0.1884	1.9472
p27.D6	p20.F12	0.0851	0.0028	0.0328
p27.D6	p4.D2	0.1506	0.1488	0.9882
p27.D6	p4.F9	0.0851	0.0028	0.0328
p27.D6	p4.E1	0.1515	0.1488	0.9822
p27.D6	p25.G10	0.1506	0.1488	0.9882
p27.D6	p26.G4	0.0480	0.0028	0.0581
p27.D6	p9.E5	0.1500	0.1526	1.0174
p27.D6	p2.H5	0.0010	0.0001	0.0582
p27.D6	p21.F12	0.1583	0.1498	0.9462
p27.D6	p6.H6	0.0010	0.0001	0.0582
p27.D6	p4.C10	0.1583	0.1489	0.9406
p27.D6	p6.D1	0.1559	0.1527	0.9791
p27.D6	p25.A2	0.1512	0.1484	0.9815
p27.D6	p7.E4	0.1493	0.1524	1.0210
p27.D6	p5.H11	0.0899	0.1776	1.9754
p27.D6	p8.A7	0.2726	0.0112	0.0412
p27.D6	p23.B2	0.1009	0.1858	1.8407
p27.D6	p8.H7	0.0956	0.1851	1.9362
p27.D6	p23.B3	0.1559	0.1527	0.9791
p27.D6	p23.F9	0.1654	0.1537	0.9292
p25.F1	p11.H9	0.1705	0.1321	0.7748
p25.F1	p12.G7	0.0010	0.0000	0.0152
p25.F1	p23.H1	0.0992	0.0056	0.0569
p25.F1	p26.A2	0.1487	0.0085	0.0570
p25.F1	p26.E9	0.1357	0.0113	0.0834
p25.F1	p26.F2	0.1487	0.0085	0.0570
p25.F1	p2.B9	0.0992	0.0056	0.0569
p25.F1	p3.C8	0.0992	0.0056	0.0569
p25.F1	p6.G8	0.1742	0.1357	0.7792
p25.F1	p7.B1	0.1381	0.1567	1.1344
p25.F1	p25.G7	0.1179	0.0028	0.0239
p25.F1	p24.E1	0.0883	0.0028	0.0319
p25.F1	p5.F9	0.0992	0.0056	0.0569
p25.F1	p1.A9	0.1742	0.0085	0.0487
p25.F1	p3.F1	0.0010	0.0000	0.0153
p25.F1	p6.B2	0.1381	0.1567	1.1344
p25.F1	p24.H5	0.1381	0.1567	1.1344
p25.F1	p26.E6	0.1179	0.0028	0.0239
p25.F1	p4.A6	0.0883	0.0028	0.0319
p25.F1	p11.H6	0.1381	0.1567	1.1344
p25.F1	p26.B8	0.1432	0.1567	1.0947
p25.F1	p26.B10	0.1179	0.0028	0.0239
p25.F1	p4.G8	0.1512	0.1565	1.0351
p25.F1	p7.F10	0.1512	0.1565	1.0351
p25.F1	p23.A3	0.1705	0.1321	0.7748
p25.F1	p20.F12	0.1512	0.1565	1.0351
p25.F1	p4.F9	0.1512	0.1565	1.0351
p25.F1	p4.E1	0.1179	0.0028	0.0239
p25.F1	p26.G4	0.1372	0.1563	1.1392
p25.F1	p2.H5	0.1371	0.1528	1.1139
p25.F1	p21.F12	0.2267	0.0289	0.1275
p25.F1	p6.H6	0.1371	0.1528	1.1139
p25.F1	p4.C10	0.0992	0.0056	0.0569
p25.F1	p25.A2	0.1359	0.0113	0.0834
p25.F1	p7.E4	0.0010	0.0000	0.0158
p25.F1	p5.H11	0.1849	0.1247	0.6742
p25.F1	p8.A7	0.1684	0.1675	0.9945
p25.F1	p23.B2	0.1695	0.1316	0.7763
p25.F1	p8.H7	0.1785	0.1347	0.7547
p25.F1	p23.F9	0.2191	0.0320	0.1458
p25.F1	p27.D6	0.1500	0.1526	1.0174
p4.H9	p11.H9	0.1807	0.1356	0.7500
p4.H9	p23.H1	0.1743	0.0085	0.0487
p4.H9	p26.A2	0.2322	0.0113	0.0488
p4.H9	p26.E9	0.1130	0.0085	0.0748
p4.H9	p26.F2	0.2322	0.0113	0.0488
p4.H9	p2.B9	0.1743	0.0085	0.0487
p4.H9	p3.C8	0.1743	0.0085	0.0487
p4.H9	p6.G8	0.1846	0.1392	0.7540
p4.H9	p7.B1	0.1391	0.1529	1.0996
p4.H9	p25.G7	0.0010	0.0000	0.0158
p4.H9	p24.E1	0.0010	0.0000	0.0238
p4.H9	p5.F9	0.1743	0.0085	0.0487
p4.H9	p1.A9	0.1392	0.0056	0.0405
p4.H9	p6.B2	0.1391	0.1529	1.0996
p4.H9	p24.H5	0.1391	0.1529	1.0996
p4.H9	p26.E6	0.0010	0.0000	0.0158
p4.H9	p4.A6	0.0010	0.0000	0.0238
p4.H9	p11.H6	0.1391	0.1529	1.0996
p4.H9	p26.B8	0.1439	0.1529	1.0623
p4.H9	p26.B10	0.0010	0.0000	0.0158
p4.H9	p4.G8	0.1519	0.1527	1.0052
p4.H9	p7.F10	0.1519	0.1527	1.0052
p4.H9	p23.A3	0.1807	0.1356	0.7500
p4.H9	p20.F12	0.1519	0.1527	1.0052
p4.H9	p4.F9	0.1519	0.1527	1.0052
p4.H9	p4.E1	0.0010	0.0000	0.0158
p4.H9	p26.G4	0.1382	0.1525	1.1040
p4.H9	p2.H5	0.1379	0.1490	1.0806
p4.H9	p21.F12	0.2186	0.0259	0.1186
p4.H9	p6.H6	0.1379	0.1490	1.0806
p4.H9	p4.C10	0.1743	0.0085	0.0487
p4.H9	p25.A2	0.1132	0.0085	0.0748
p4.H9	p5.H11	0.1958	0.1281	0.6541
p4.H9	p8.A7	0.1693	0.1636	0.9667
p4.H9	p23.B2	0.1793	0.1350	0.7530
p4.H9	p8.H7	0.1887	0.1382	0.7322
p4.H9	p23.F9	0.2117	0.0290	0.1368
p4.H9	p27.D6	0.1506	0.1488	0.9882
p6.B8	p11.H9	0.1388	0.1940	1.3976
p6.B8	p12.G7	0.1377	0.1566	1.1373
p6.B8	p23.H1	0.1464	0.1530	1.0452
p6.B8	p26.A2	0.1457	0.1552	1.0647
p6.B8	p26.E9	0.1338	0.1523	1.1380
p6.B8	p26.F2	0.1457	0.1552	1.0647
p6.B8	p26.G7	0.1440	0.1568	1.0889
p6.B8	p2.B9	0.1464	0.1530	1.0452
p6.B8	p3.C1	0.1440	0.1568	1.0889
p6.B8	p3.C8	0.1464	0.1530	1.0452
p6.B8	p6.G8	0.1462	0.1980	1.3545
p6.B8	p25.G7	0.1402	0.1529	1.0905
p6.B8	p24.E1	0.1356	0.1530	1.1277
p6.B8	p5.F9	0.1464	0.1530	1.0452
p6.B8	p1.A9	0.1374	0.1493	1.0861
p6.B8	p3.F1	0.1377	0.1566	1.1373
p6.B8	p13.H12	0.1381	0.1567	1.1344
p6.B8	p26.E6	0.1402	0.1529	1.0905
p6.B8	p4.A6	0.1356	0.1530	1.1277
p6.B8	p23.C3	0.1440	0.1568	1.0889
p6.B8	p24.B8	0.1483	0.1605	1.0820
p6.B8	p11.G8	0.1391	0.1529	1.0996
p6.B8	p22.G7	0.1440	0.1568	1.0889
p6.B8	p26.B10	0.1402	0.1529	1.0905
p6.B8	p4.G8	0.0010	0.0001	0.0833
p6.B8	p7.F10	0.0010	0.0001	0.0833
p6.B8	p23.A3	0.1388	0.1940	1.3976
p6.B8	p20.F12	0.0010	0.0001	0.0833
p6.B8	p4.D2	0.1391	0.1529	1.0996
p6.B8	p4.F9	0.0010	0.0001	0.0833
p6.B8	p4.E1	0.1402	0.1529	1.0905
p6.B8	p25.G10	0.1391	0.1529	1.0996
p6.B8	p26.G4	0.0010	0.0000	0.0407
p6.B8	p9.E5	0.1381	0.1567	1.1344
p6.B8	p2.H5	0.0253	0.0028	0.1107
p6.B8	p21.F12	0.1553	0.1540	0.9911
p6.B8	p6.H6	0.0253	0.0028	0.1107
p6.B8	p4.C10	0.1464	0.1530	1.0452
p6.B8	p6.D1	0.1440	0.1568	1.0889
p6.B8	p25.A2	0.1394	0.1524	1.0935
p6.B8	p7.E4	0.1377	0.1566	1.1373
p6.B8	p5.H11	0.1146	0.1825	1.5927
p6.B8	p8.A7	0.1463	0.0084	0.0577
p6.B8	p23.B2	0.1189	0.1906	1.6028
p6.B8	p8.H7	0.1121	0.1899	1.6938
p6.B8	p23.B3	0.1440	0.1568	1.0889
p6.B8	p23.F9	0.1622	0.1578	0.9735
p6.B8	p27.D6	0.0334	0.0028	0.0838
p6.B8	p25.F1	0.1381	0.1567	1.1344
p6.B8	p4.H9	0.1391	0.1529	1.0996
p11.G10	p11.H9	0.1388	0.1940	1.3976
p11.G10	p12.G7	0.1377	0.1566	1.1373
p11.G10	p23.H1	0.1464	0.1530	1.0452
p11.G10	p26.A2	0.1457	0.1552	1.0647
p11.G10	p26.E9	0.1338	0.1523	1.1380
p11.G10	p26.F2	0.1457	0.1552	1.0647
p11.G10	p26.G7	0.1440	0.1568	1.0889
p11.G10	p2.B9	0.1464	0.1530	1.0452
p11.G10	p3.C1	0.1440	0.1568	1.0889
p11.G10	p3.C8	0.1464	0.1530	1.0452
p11.G10	p6.G8	0.1462	0.1980	1.3545
p11.G10	p25.G7	0.1402	0.1529	1.0905
p11.G10	p24.E1	0.1356	0.1530	1.1277
p11.G10	p5.F9	0.1464	0.1530	1.0452
p11.G10	p1.A9	0.1374	0.1493	1.0861
p11.G10	p3.F1	0.1377	0.1566	1.1373
p11.G10	p13.H12	0.1381	0.1567	1.1344
p11.G10	p26.E6	0.1402	0.1529	1.0905
p11.G10	p4.A6	0.1356	0.1530	1.1277
p11.G10	p23.C3	0.1440	0.1568	1.0889
p11.G10	p24.B8	0.1483	0.1605	1.0820
p11.G10	p11.G8	0.1391	0.1529	1.0996
p11.G10	p22.G7	0.1440	0.1568	1.0889
p11.G10	p26.B10	0.1402	0.1529	1.0905
p11.G10	p4.G8	0.0010	0.0001	0.0833
p11.G10	p7.F10	0.0010	0.0001	0.0833
p11.G10	p23.A3	0.1388	0.1940	1.3976
p11.G10	p20.F12	0.0010	0.0001	0.0833
p11.G10	p4.D2	0.1391	0.1529	1.0996
p11.G10	p4.F9	0.0010	0.0001	0.0833
p11.G10	p4.E1	0.1402	0.1529	1.0905
p11.G10	p25.G10	0.1391	0.1529	1.0996
p11.G10	p26.G4	0.0010	0.0000	0.0407
p11.G10	p9.E5	0.1381	0.1567	1.1344
p11.G10	p2.H5	0.0253	0.0028	0.1107
p11.G10	p21.F12	0.1553	0.1540	0.9911
p11.G10	p6.H6	0.0253	0.0028	0.1107
p11.G10	p4.C10	0.1464	0.1530	1.0452
p11.G10	p6.D1	0.1440	0.1568	1.0889
p11.G10	p25.A2	0.1394	0.1524	1.0935
p11.G10	p7.E4	0.1377	0.1566	1.1373
p11.G10	p5.H11	0.1146	0.1825	1.5927
p11.G10	p8.A7	0.1463	0.0084	0.0577
p11.G10	p23.B2	0.1189	0.1906	1.6028
p11.G10	p8.H7	0.1121	0.1899	1.6938
p11.G10	p23.B3	0.1440	0.1568	1.0889
p11.G10	p23.F9	0.1622	0.1578	0.9735
p11.G10	p27.D6	0.0334	0.0028	0.0838
p11.G10	p25.F1	0.1381	0.1567	1.1344
p11.G10	p4.H9	0.1391	0.1529	1.0996
p26.A10	p11.H9	0.1771	0.1322	0.7465
p26.A10	p23.H1	0.1165	0.0056	0.0485
p26.A10	p26.A2	0.1746	0.0085	0.0486
p26.A10	p26.E9	0.1518	0.0113	0.0746
p26.A10	p26.F2	0.1746	0.0085	0.0486
p26.A10	p2.B9	0.1165	0.0056	0.0485
p26.A10	p3.C8	0.1165	0.0056	0.0485
p26.A10	p6.G8	0.1810	0.1358	0.7504
p26.A10	p7.B1	0.1440	0.1568	1.0889
p26.A10	p25.G7	0.1779	0.0028	0.0158
p26.A10	p24.E1	0.1184	0.0028	0.0238
p26.A10	p5.F9	0.1165	0.0056	0.0485
p26.A10	p1.A9	0.2104	0.0085	0.0403
p26.A10	p6.B2	0.1440	0.1568	1.0889
p26.A10	p24.H5	0.1440	0.1568	1.0889
p26.A10	p26.E6	0.1779	0.0028	0.0158
p26.A10	p4.A6	0.1184	0.0028	0.0238
p26.A10	p11.H6	0.1440	0.1568	1.0889
p26.A10	p26.B8	0.1490	0.1568	1.0523
p26.A10	p26.B10	0.1779	0.0028	0.0158
p26.A10	p4.G8	0.1571	0.1565	0.9963
p26.A10	p7.F10	0.1571	0.1565	0.9963
p26.A10	p23.A3	0.1771	0.1322	0.7465
p26.A10	p20.F12	0.1571	0.1565	0.9963
p26.A10	p4.F9	0.1571	0.1565	0.9963
p26.A10	p4.E1	0.1779	0.0028	0.0158
p26.A10	p26.G4	0.1431	0.1564	1.0925
p26.A10	p2.H5	0.1428	0.1528	1.0703
p26.A10	p21.F12	0.2448	0.0289	0.1181
p26.A10	p6.H6	0.1428	0.1528	1.0703
p26.A10	p4.C10	0.1165	0.0056	0.0485
p26.A10	p25.A2	0.1520	0.0113	0.0745
p26.A10	p5.H11	0.1917	0.1248	0.6511
p26.A10	p8.A7	0.1749	0.1676	0.9579
p26.A10	p23.B2	0.1757	0.1317	0.7493
p26.A10	p8.H7	0.1850	0.1348	0.7287
p26.A10	p23.F9	0.2347	0.0320	0.1362
p26.A10	p27.D6	0.1559	0.1527	0.9791
p26.A10	p6.B8	0.1440	0.1568	1.0889
p26.A10	p11.G10	0.1440	0.1568	1.0889
p20.D2	p11.H9	0.2679	0.0324	0.1211
p20.D2	p12.G7	0.1788	0.1313	0.7343
p20.D2	p23.H1	0.1641	0.1315	0.8013
p20.D2	p26.A2	0.1716	0.1348	0.7856
p20.D2	p26.E9	0.1638	0.1379	0.8420
p20.D2	p26.F2	0.1716	0.1348	0.7856
p20.D2	p26.G7	0.1856	0.1315	0.7085
p20.D2	p2.B9	0.1641	0.1315	0.8013
p20.D2	p3.C1	0.1856	0.1315	0.7085
p20.D2	p3.C8	0.1641	0.1315	0.8013
p20.D2	p6.G8	0.2929	0.0355	0.1211
p20.D2	p7.B1	0.1159	0.1901	1.6398
p20.D2	p25.G7	0.1788	0.1348	0.7537
p20.D2	p24.E1	0.1785	0.1347	0.7544
p20.D2	p5.F9	0.1641	0.1315	0.8013
p20.D2	p1.A9	0.1730	0.1349	0.7799
p20.D2	p3.F1	0.1788	0.1313	0.7343
p20.D2	p6.B2	0.1159	0.1901	1.6398
p20.D2	p24.H5	0.1159	0.1901	1.6398
p20.D2	p13.H12	0.1791	0.1314	0.7337
p20.D2	p26.E6	0.1788	0.1348	0.7537
p20.D2	p4.A6	0.1785	0.1347	0.7544
p20.D2	p23.C3	0.1856	0.1315	0.7085
p20.D2	p24.B8	0.1914	0.1352	0.7062
p20.D2	p11.G8	0.1894	0.1348	0.7119
p20.D2	p22.G7	0.1856	0.1315	0.7085
p20.D2	p11.H6	0.1159	0.1901	1.6398
p20.D2	p26.B8	0.1225	0.1901	1.5519
p20.D2	p26.B10	0.1788	0.1348	0.7537
p20.D2	p4.G8	0.1101	0.1894	1.7210
p20.D2	p7.F10	0.1101	0.1894	1.7210
p20.D2	p23.A3	0.2679	0.0324	0.1211
p20.D2	p20.F12	0.1101	0.1894	1.7210
p20.D2	p4.D2	0.1894	0.1348	0.7119
p20.D2	p4.F9	0.1101	0.1894	1.7210
p20.D2	p4.E1	0.1788	0.1348	0.7537
p20.D2	p25.G10	0.1894	0.1348	0.7119
p20.D2	p26.G4	0.1065	0.1895	1.7790
p20.D2	p9.E5	0.1791	0.1314	0.7337
p20.D2	p2.H5	0.1073	0.1858	1.7313
p20.D2	p21.F12	0.1659	0.1359	0.8188
p20.D2	p6.H6	0.1073	0.1858	1.7313
p20.D2	p4.C10	0.1641	0.1315	0.8013
p20.D2	p6.D1	0.1856	0.1315	0.7085
p20.D2	p25.A2	0.1654	0.1381	0.8348
p20.D2	p7.E4	0.1788	0.1313	0.7343
p20.D2	p5.H11	0.1516	0.0058	0.0380
p20.D2	p8.A7	0.1154	0.1982	1.7181
p20.D2	p23.B2	0.0010	0.0000	0.0150
p20.D2	p23.B3	0.1856	0.1315	0.7085
p20.D2	p23.F9	0.1654	0.1396	0.8440
p20.D2	p27.D6	0.0982	0.1852	1.8865
p20.D2	p25.F1	0.1791	0.1314	0.7337
p20.D2	p4.H9	0.1894	0.1348	0.7119
p20.D2	p6.B8	0.1159	0.1901	1.6398
p20.D2	p11.G10	0.1159	0.1901	1.6398
p20.D2	p26.A10	0.1856	0.1315	0.7085
p5.A9	p11.H9	0.2351	0.0325	0.1382
p5.A9	p12.G7	0.1693	0.1315	0.7765
p5.A9	p23.H1	0.1671	0.1318	0.7891
p5.A9	p26.A2	0.1747	0.1352	0.7739
p5.A9	p26.E9	0.1549	0.1381	0.8916
p5.A9	p26.F2	0.1747	0.1352	0.7739
p5.A9	p26.G7	0.1757	0.1317	0.7493
p5.A9	p2.B9	0.1671	0.1318	0.7891
p5.A9	p3.C1	0.1757	0.1317	0.7493
p5.A9	p3.C8	0.1671	0.1318	0.7891
p5.A9	p6.G8	0.2571	0.0355	0.1383
p5.A9	p7.B1	0.1189	0.1906	1.6028
p5.A9	p25.G7	0.1692	0.1350	0.7977
p5.A9	p24.E1	0.1689	0.1349	0.7984
p5.A9	p5.F9	0.1671	0.1318	0.7891
p5.A9	p1.A9	0.1761	0.1353	0.7682
p5.A9	p3.F1	0.1693	0.1315	0.7765
p5.A9	p6.B2	0.1189	0.1906	1.6028
p5.A9	p24.H5	0.1189	0.1906	1.6028
p5.A9	p13.H12	0.1695	0.1316	0.7763
p5.A9	p26.E6	0.1692	0.1350	0.7977
p5.A9	p4.A6	0.1689	0.1349	0.7984
p5.A9	p23.C3	0.1757	0.1317	0.7493
p5.A9	p24.B8	0.1813	0.1354	0.7465
p5.A9	p11.G8	0.1793	0.1350	0.7530
p5.A9	p22.G7	0.1757	0.1317	0.7493
p5.A9	p11.H6	0.1189	0.1906	1.6028
p5.A9	p26.B8	0.1256	0.1906	1.5176
p5.A9	p26.B10	0.1692	0.1350	0.7977
p5.A9	p4.G8	0.1130	0.1900	1.6814
p5.A9	p7.F10	0.1130	0.1900	1.6814
p5.A9	p23.A3	0.2351	0.0325	0.1382
p5.A9	p20.F12	0.1130	0.1900	1.6814
p5.A9	p4.D2	0.1793	0.1350	0.7530
p5.A9	p4.F9	0.1130	0.1900	1.6814
p5.A9	p4.E1	0.1692	0.1350	0.7977
p5.A9	p25.G10	0.1793	0.1350	0.7530
p5.A9	p26.G4	0.1095	0.1900	1.7355
p5.A9	p9.E5	0.1695	0.1316	0.7763
p5.A9	p2.H5	0.1100	0.1863	1.6935
p5.A9	p21.F12	0.1565	0.1359	0.8688
p5.A9	p6.H6	0.1100	0.1863	1.6935
p5.A9	p4.C10	0.1671	0.1318	0.7891
p5.A9	p6.D1	0.1757	0.1317	0.7493
p5.A9	p25.A2	0.1565	0.1383	0.8835
p5.A9	p7.E4	0.1693	0.1315	0.7765
p5.A9	p5.H11	0.1078	0.0058	0.0536
p5.A9	p8.A7	0.1184	0.1987	1.6790
p5.A9	p23.B3	0.1757	0.1317	0.7493
p5.A9	p23.F9	0.1676	0.1398	0.8341
p5.A9	p27.D6	0.1009	0.1858	1.8407
p5.A9	p25.F1	0.1695	0.1316	0.7763
p5.A9	p4.H9	0.1793	0.1350	0.7530
p5.A9	p6.B8	0.1189	0.1906	1.6028
p5.A9	p11.G10	0.1189	0.1906	1.6028
p5.A9	p26.A10	0.1757	0.1317	0.7493
p5.A9	p20.D2	0.0010	0.0000	0.0150
p6.A7	p11.H9	0.1710	0.1320	0.7719
p6.A7	p12.G7	0.0010	0.0000	0.0152
